country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Germany,Mannheim,Fernmeldeturm Mannheim,http://skyscraperpage.com/diagrams/images/7380.gif,http://skyscraperpage.com/cities/?buildingID=2093,1972,1975,null,Building Uses - communication - observation - restaurant; Structural Types - tower - revolving floor; Materials - concrete,"Description
Architect: Heinle Wischer and Partner

"
Germany,Mannheim,Neckarau Tripod,http://skyscraperpage.com/diagrams/images/72527.gif,http://skyscraperpage.com/cities/?buildingID=59309,null,null,null,"Building Uses - communication; Structural Types - tower - stilts; Materials - concrete, reinforced",null
Germany,Munich,Fernmeldeturm der Oberpostdirektion München,http://skyscraperpage.com/diagrams/images/2050.gif,http://skyscraperpage.com/cities/?buildingID=2052,null,1956,4,"Building Uses - communication; Structural Types - tower; Architectural Style - modern; Materials - steel - concrete, reinforced - concrete","Description
Contractor: Oberpostdirektion München



The tower served some time for Megaradio public program signs transmittion in middle waves area. For that, it was included platforms along the tower with more antennas. This tower is not a Tower Typ and today belongs to Deutsche Telekom AG telecommunication company.



Unofficial Info Page:

http://de.wikipedia.org/wiki/Fernmeldeturm_der_Oberpostdirektion_M%C3%BCnchen

"
Germany,Munich,BMW FIZ - Projekthaus,http://skyscraperpage.com/diagrams/images/25458.gif,http://skyscraperpage.com/cities/?buildingID=30139,2002,2004,9,Building Uses - office - science; Structural Types - highrise - atrium; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: HENN Architekten Ingenieure, Munich

"
Germany,Munich,Sapporobogen,http://skyscraperpage.com/diagrams/images/76989.gif,http://skyscraperpage.com/cities/?buildingID=103247,null,1998,11,Building Uses - office; Structural Types - highrise,null
Germany,Munich,Altes Technisches Rathaus,http://skyscraperpage.com/diagrams/images/8736.gif,http://skyscraperpage.com/cities/?buildingID=5703,1927,1929,12,Building Uses - city hall - communication - office; Structural Types - highrise; Architectural Style - neo-classical; Materials - stone - limestone,
Germany,Munich,Laimer Würfel,http://skyscraperpage.com/diagrams/images/32335.gif,http://skyscraperpage.com/cities/?buildingID=35321,2005,2007,12,Building Uses - mixed use - office; Structural Types - highrise,
Germany,Munich,Holz-BG,http://skyscraperpage.com/diagrams/images/10928.gif,http://skyscraperpage.com/cities/?buildingID=8125,null,1999,13,Building Uses - office; Structural Types - highrise; Materials - glass - aluminium - concrete,
Germany,Munich,TCM - Tower 5 & 6,http://skyscraperpage.com/diagrams/images/35525.gif,http://skyscraperpage.com/cities/?buildingID=39880,2002,2005,15,Building Uses - office; Structural Types - highrise - bridge; Architectural Style - modern; Materials - glass - aluminium - concrete,"Description
The TCM - Telekom Center Munich (Project name: Tentowers) consists of five twintowers that are connected by several skybridges.



Architect: Kiessler+Partner



Tenant: Deutsche Telekom

"
Germany,Munich,Olympic Tower,http://skyscraperpage.com/diagrams/images/32051.gif,http://skyscraperpage.com/cities/?buildingID=56,1965,1968,15,Building Uses - communication - observation - restaurant; Structural Types - tower - pod - revolving floor; Materials - glass - steel - aluminium - concrete,"Description
• Diameters:

•• top: 4.5 m

•• belvedere: 28.3 m

•• base: 16.5 m

"
