country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Netherlands,Roermond,Centrumtoren,http://skyscraperpage.com/diagrams/images/55545.gif,http://skyscraperpage.com/cities/?buildingID=80523,2006,2009,15,"Building Uses - mixed use - office - parking garage - residential - restaurant - retail - cinema; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced - brick","Description
• Architect: Dam & Partners Architecten.

• Apartments for elderly

"
Netherlands,Roermond,Zendmast Roermond,http://skyscraperpage.com/diagrams/images/46446.gif,http://skyscraperpage.com/cities/?buildingID=6416,null,1957,null,Building Uses - communication; Structural Types - tower; Architectural Style - modern; Materials - steel - concrete,"Description
Architectural firms: Van Nieuwenhuyzen, Van de Heyden & Moerman (concrete tower) en Rohde & Schwartz (steel top)

"
Netherlands,Rotterdam,Euromast,http://skyscraperpage.com/diagrams/images/41480.gif,http://skyscraperpage.com/cities/?buildingID=1167,1958,1960,5,Building Uses - observation - communication - conference - hotel - restaurant - ride; Structural Types - tower - cantilever; Materials - steel - concrete,"Description
Architect: Maaskant, van Dommelen, Kroos en Senf



• Member of ""World Federation of Great Towers"".



• In 1970 the tower was extended with a 85 meters tall space tower.

"
Netherlands,Rotterdam,Verkeerstoren Zestienhoven,http://skyscraperpage.com/diagrams/images/53766.gif,http://skyscraperpage.com/cities/?buildingID=80018,null,1970,6,"Building Uses - traffic control - communication - observation; Structural Types - tower - lowrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• Photo Links: http://www.flickr.com/photos/fotolivier/571124009/sizes/o/

"
Netherlands,Rotterdam,Centrale Bibliotheek Rotterdam,http://skyscraperpage.com/diagrams/images/54756.gif,http://skyscraperpage.com/cities/?buildingID=81364,1977,1983,7,"Building Uses - library - restaurant - theatre; Structural Types - highrise; Architectural Style - modern - structural expressionism; Materials - glass - steel - concrete, reinforced",null
Netherlands,Rotterdam,Van Nelle Ontwerpfabriek,http://skyscraperpage.com/diagrams/images/55325.gif,http://skyscraperpage.com/cities/?buildingID=23554,1925,1931,8,"Building Uses - office - factory - monument - industrial; Structural Types - highrise - chimney - lowrise; Architectural Style - constructivism; Materials - glass - steel - aluminium - concrete, reinforced","Description
• Architects: Brinkman & van der Vlugt, L. C. van der Vlugt, Mart A. Stam, Claessens Erdmann Architects & Designers , Wessel de Jonge Architecten.

___________________________________________________________



• The building was used as a packiging plant for coffee, tea and tobacco. Nowadays it's used as a cultural business center.

"
Netherlands,Rotterdam,Erasmus Universiteit Gebouw J,http://skyscraperpage.com/diagrams/images/68568.gif,http://skyscraperpage.com/cities/?buildingID=15217,null,null,9,Building Uses - education; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - marble - concrete,null
Netherlands,Rotterdam,Codarts,http://skyscraperpage.com/diagrams/images/41127.gif,http://skyscraperpage.com/cities/?buildingID=48953,1998,2000,9,Building Uses - education; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Jan Hoogstad (Hoogstad Architecten)

"
Netherlands,Rotterdam,Vancouver,http://skyscraperpage.com/diagrams/images/54741.gif,http://skyscraperpage.com/cities/?buildingID=81769,2008,2010,9,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
• Architect: Claus & Kaan architecten.

"
Netherlands,Rotterdam,De Lotus Gebouw D,http://skyscraperpage.com/diagrams/images/55541.gif,http://skyscraperpage.com/cities/?buildingID=80264,2007,2008,10,"Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - terra cotta - concrete, reinforced - brick","Description
Car-paring on first floor

---------------------------------

Architect: Dam & Partners

"
