country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Argentina,Rosario,Quinquela,http://skyscraperpage.com/diagrams/images/64042.gif,http://skyscraperpage.com/cities/?buildingID=92922,2010,2013,27,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null
Argentina,Rosario,Miracosta Plaza,http://skyscraperpage.com/diagrams/images/64241.gif,http://skyscraperpage.com/cities/?buildingID=60827,null,1997,27,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
Architect: Augusto Pantarotto

"
Argentina,Rosario,Torre Atlantida B,http://skyscraperpage.com/diagrams/images/64441.gif,http://skyscraperpage.com/cities/?buildingID=51844,null,1985,28,Building Uses - residential; Structural Types - highrise; Materials - concrete,"Description
Atlantida B was the tallest building in Rosario City until ""Punta Divisadero"" was completed in 2002.

"
Argentina,Rosario,Edificio Punta Divisadero,http://skyscraperpage.com/diagrams/images/39614.gif,http://skyscraperpage.com/cities/?buildingID=43445,null,2002,37,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,
Argentina,Rosario,Torre Embarcadero,http://skyscraperpage.com/diagrams/images/45863.gif,http://skyscraperpage.com/cities/?buildingID=58087,2007,2010,38,Building Uses - residential; Structural Types - highrise,"Description
- Developer: Lattuca & Asociados

"
Argentina,Rosario,Torre Aqualina,http://skyscraperpage.com/diagrams/images/45862.gif,http://skyscraperpage.com/cities/?buildingID=43437,2005,2009,41,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
- Architect: Mario Roberto Alvarez & Associates



- Developer: OP developers - http://www.opdevelopers.com/



- Construction Company: Constructora Sudamericana

"
Argentina,Rosario,Dolfines Guarani I,http://skyscraperpage.com/diagrams/images/47965.gif,http://skyscraperpage.com/cities/?buildingID=44866,null,2010,45,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,"Description
- Developer: Lattuca & Asociados

"
Argentina,Rosario,Dolfines Guarani II,http://skyscraperpage.com/diagrams/images/47957.gif,http://skyscraperpage.com/cities/?buildingID=44867,null,2010,45,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,"Description
- Developer: Lattuca & Asociados

"
Argentina,Rosario,Maui I,http://skyscraperpage.com/diagrams/images/71516.gif,http://skyscraperpage.com/cities/?buildingID=92923,2010,2014,47,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,"Description
• Architect: Fernandez Prieto & Asociados

• Floor-to-floor height: 2.82 m

"
Argentina,Rosario,Monumento Nacional a la Bandera,http://skyscraperpage.com/diagrams/images/43270.gif,http://skyscraperpage.com/cities/?buildingID=44026,null,1957,null,Building Uses - monument; Structural Types - tower,"Description
- Architect(s): Angel Guido - Alejandro Bustillo

"
Argentina,San Miguel de Tucuman,Alem 150,http://skyscraperpage.com/diagrams/images/88423.gif,http://skyscraperpage.com/cities/?buildingID=62961,null,null,13,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,Bolivar 848,http://skyscraperpage.com/diagrams/images/88429.gif,http://skyscraperpage.com/cities/?buildingID=71929,null,2007,14,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,Muñecas 784,http://skyscraperpage.com/diagrams/images/88424.gif,http://skyscraperpage.com/cities/?buildingID=62956,null,null,15,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,Salta 790,http://skyscraperpage.com/diagrams/images/88428.gif,http://skyscraperpage.com/cities/?buildingID=62957,null,null,15,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,25 de Mayo 639,http://skyscraperpage.com/diagrams/images/88426.gif,http://skyscraperpage.com/cities/?buildingID=58070,null,2006,17,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,Muñecas 754,http://skyscraperpage.com/diagrams/images/88425.gif,http://skyscraperpage.com/cities/?buildingID=83148,null,2009,18,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,576 Concepto,http://skyscraperpage.com/diagrams/images/84902.gif,http://skyscraperpage.com/cities/?buildingID=109750,2008,2011,20,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,
Argentina,San Miguel de Tucuman,Einat Boulevard,http://skyscraperpage.com/diagrams/images/84904.gif,http://skyscraperpage.com/cities/?buildingID=109730,2009,2012,20,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,
Argentina,San Miguel de Tucuman,Torre Muñecas,http://skyscraperpage.com/diagrams/images/88444.gif,http://skyscraperpage.com/cities/?buildingID=43693,null,1997,25,Building Uses - residential; Structural Types - highrise,
Argentina,San Miguel de Tucuman,Torre San Martín 930,http://skyscraperpage.com/diagrams/images/84905.gif,http://skyscraperpage.com/cities/?buildingID=43692,null,2011,29,Building Uses - office; Structural Types - highrise,
Argentina,Santa Fe City,San Jerónimo XX,http://skyscraperpage.com/diagrams/images/88473.gif,http://skyscraperpage.com/cities/?buildingID=46552,null,2004,14,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,
Argentina,Santa Fe City,Latino 5,http://skyscraperpage.com/diagrams/images/88474.gif,http://skyscraperpage.com/cities/?buildingID=46461,null,2006,15,Building Uses - residential; Structural Types - highrise,"Description
- Real Estate Agent: Grosso Propiedades

"
Argentina,Santa Fe City,Corporate Tower 2,http://skyscraperpage.com/diagrams/images/84868.gif,http://skyscraperpage.com/cities/?buildingID=110412,2013,2015,17,Building Uses - office; Structural Types - highrise,null
Argentina,Santa Fe City,Corporate Tower 1,http://skyscraperpage.com/diagrams/images/84867.gif,http://skyscraperpage.com/cities/?buildingID=110411,2012,2014,17,Building Uses - office; Structural Types - highrise,null
Argentina,Santa Fe City,Celestino IX,http://skyscraperpage.com/diagrams/images/88471.gif,http://skyscraperpage.com/cities/?buildingID=65510,2009,2011,18,Building Uses - residential; Structural Types - highrise,null
Argentina,Santa Fe City,Terrazas del Boulevard,http://skyscraperpage.com/diagrams/images/88452.gif,http://skyscraperpage.com/cities/?buildingID=44666,2005,2007,20,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,
Argentina,Santa Fe City,Celestino X,http://skyscraperpage.com/diagrams/images/61705.gif,http://skyscraperpage.com/cities/?buildingID=50752,2005,2009,24,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,
Argentina,Santa Fe City,Amarras Center 3,http://skyscraperpage.com/diagrams/images/84863.gif,http://skyscraperpage.com/cities/?buildingID=110416,null,null,27,Building Uses - residential; Structural Types - highrise,null
Argentina,Santa Fe City,Amarras Center 1,http://skyscraperpage.com/diagrams/images/84864.gif,http://skyscraperpage.com/cities/?buildingID=110414,2016,null,27,Building Uses - residential; Structural Types - highrise,null
Argentina,Santa Fe City,Amarras Center 2,http://skyscraperpage.com/diagrams/images/84865.gif,http://skyscraperpage.com/cities/?buildingID=110415,null,null,27,Building Uses - residential; Structural Types - highrise,null
Argentina,Santa Fe City,Palacio Pellegrini,http://skyscraperpage.com/diagrams/images/87508.gif,http://skyscraperpage.com/cities/?buildingID=110413,2015,null,29,Building Uses - residential; Structural Types - highrise,"Description
Architects: Estudio Monti, Estudio Saieg



Development: Benuzzi Inmobiliaria, Brisas, Tecnodes

"
Argentina,Trelew,Fontana 455,http://skyscraperpage.com/diagrams/images/88013.gif,http://skyscraperpage.com/cities/?buildingID=111991,null,null,11,Building Uses - retail - office; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Edificio Fénix,http://skyscraperpage.com/diagrams/images/79562.gif,http://skyscraperpage.com/cities/?buildingID=44865,null,1982,11,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null
Argentina,Trelew,Belgrano 247,http://skyscraperpage.com/diagrams/images/88014.gif,http://skyscraperpage.com/cities/?buildingID=111990,null,null,12,Building Uses - residential - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Yrigoyen 529,http://skyscraperpage.com/diagrams/images/88016.gif,http://skyscraperpage.com/cities/?buildingID=111988,null,null,12,Building Uses - residential - office; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Rivadavia 253,http://skyscraperpage.com/diagrams/images/88018.gif,http://skyscraperpage.com/cities/?buildingID=111987,null,null,12,Building Uses - residential - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Albemar Building,http://skyscraperpage.com/diagrams/images/86394.gif,http://skyscraperpage.com/cities/?buildingID=111983,null,null,13,Building Uses - residential - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Rayentray Hotel,http://skyscraperpage.com/diagrams/images/86392.gif,http://skyscraperpage.com/cities/?buildingID=111982,null,null,13,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Sarmiento 392,http://skyscraperpage.com/diagrams/images/88017.gif,http://skyscraperpage.com/cities/?buildingID=111985,null,null,13,Building Uses - residential - retail; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Rawson 218,http://skyscraperpage.com/diagrams/images/86393.gif,http://skyscraperpage.com/cities/?buildingID=111986,null,null,13,Building Uses - residential - retail; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,Almendro 1,http://skyscraperpage.com/diagrams/images/88015.gif,http://skyscraperpage.com/cities/?buildingID=111989,null,1983,13,Building Uses - residential - office; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Argentina,Trelew,San David Building,http://skyscraperpage.com/diagrams/images/86391.gif,http://skyscraperpage.com/cities/?buildingID=111981,null,null,14,Building Uses - retail - office; Structural Types - highrise; Architectural Style - modern; Materials - brick - concrete,null
Australia,Adelaide,Wyatt House,http://skyscraperpage.com/diagrams/images/41233.gif,http://skyscraperpage.com/cities/?buildingID=30146,null,1988,16,Building Uses - office; Structural Types - highrise,
Australia,Adelaide,ANZ Building,http://skyscraperpage.com/diagrams/images/41234.gif,http://skyscraperpage.com/cities/?buildingID=29775,null,1977,18,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Australia,Adelaide,AMP Building,http://skyscraperpage.com/diagrams/images/26528.gif,http://skyscraperpage.com/cities/?buildingID=29774,null,1967,19,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,
Australia,Adelaide,SKM House,http://skyscraperpage.com/diagrams/images/35579.gif,http://skyscraperpage.com/cities/?buildingID=29773,null,1969,19,Building Uses - office; Structural Types - highrise; Architectural Style - brutalist; Materials - glass - concrete,
Australia,Adelaide,Wakefield House,http://skyscraperpage.com/diagrams/images/83968.gif,http://skyscraperpage.com/cities/?buildingID=30148,null,1976,19,Building Uses - office; Structural Types - highrise,
Australia,Adelaide,Rendezvous Allegra Hotel,http://skyscraperpage.com/diagrams/images/41232.gif,http://skyscraperpage.com/cities/?buildingID=37485,null,2002,19,Building Uses - hotel; Structural Types - highrise,
Australia,Adelaide,City Central Tower 1,http://skyscraperpage.com/diagrams/images/41235.gif,http://skyscraperpage.com/cities/?buildingID=29771,2004,2006,21,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
architect: Woods Bagot Adelaide

"
Australia,Adelaide,Australis House,http://skyscraperpage.com/diagrams/images/32255.gif,http://skyscraperpage.com/cities/?buildingID=29769,null,1991,22,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Australia,Adelaide,Telstra House,http://skyscraperpage.com/diagrams/images/35592.gif,http://skyscraperpage.com/cities/?buildingID=29767,null,1987,24,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Australia,Adelaide,InterContinental Hotel Adelaide,http://skyscraperpage.com/diagrams/images/41236.gif,http://skyscraperpage.com/cities/?buildingID=29770,null,1989,24,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"Description
The Hyatt is the tallest hotel building in the state of South Australia, it features 367 guest rooms and suites.

"
